,Unnamed: 0,DATE,PERIOD,Label,A1,A2,A3,A4,A5,A6
230,230,2018-12-02T14:30:00,P1,AVG,227.02916127,228.16615556,229.02302465,228.29437659,227.59194951,225.6808385
231,231,2018-12-02T14:40:00,P1,AVG,227.04418891,228.16107805,228.99246498,228.2817739,227.59053744,225.68571903
232,232,2018-12-02T14:50:00,P1,AVG,227.11316891,228.19150373,228.97749573,228.28102961,227.62808563,225.71561692
233,233,2018-12-02T15:00:00,P1,AVG,227.05724611,228.25916544,229.03311961,228.301919,227.66041787,225.72847426
234,234,2018-12-02T15:10:00,P1,AVG,227.05420773,228.25667702,229.01998578,228.31137986,227.66084706,225.79228006
235,235,2018-12-02T15:20:00,P1,AVG,227.07150121,228.24695447,228.98281811,228.33285668,227.66515334,225.82838086
236,236,2018-12-02T15:30:00,P1,AVG,227.17251338,228.15614199,228.94133618,228.40402666,227.66365918,225.89210723
237,237,2018-12-02T15:40:00,P1,AVG,227.07718467,228.25713383,228.97920956,228.39230036,227.69144428,225.81924205
238,238,2018-12-02T15:50:00,P1,AVG,226.88468934,228.19245367,229.04748023,228.23355722,227.70229333,225.85556054
239,239,2018-12-02T16:00:00,P1,AVG,227.12505904,228.17579437,228.97167737,228.39659337,227.61852403,225.76609276
240,240,2018-12-02T16:10:00,P1,AVG,226.9171781,228.22132909,229.05145944,228.24753203,227.66137402,225.77191869
241,241,2018-12-02T16:20:00,P1,AVG,227.28236122,228.12274249,228.91397988,228.41366109,227.64012639,225.825324
242,242,2018-12-02T16:30:00,P1,AVG,227.12002264,228.3180617,228.99642874,228.46581182,227.74809762,225.79945472
243,243,2018-12-02T16:40:00,P1,AVG,226.95081149,228.34156676,229.01564271,228.39151812,227.84005117,225.8982915
244,244,2018-12-02T16:50:00,P1,AVG,226.9949558,228.37038819,229.08939730000003,228.40702809,227.87585641,225.86364058
245,245,2018-12-02T17:00:00,P1,AVG,227.193841,228.33839703,228.96588199,228.54340359,227.82258055,225.91588975
246,246,2018-12-02T17:10:00,P1,AVG,227.05206191,228.26096694,228.96805479,228.42707917,227.80987142,225.99300244
247,247,2018-12-02T17:20:00,P1,AVG,227.08656164,228.34867557,229.05321696,228.46918167,227.8090681,225.92301706
248,248,2018-12-02T17:30:00,P1,AVG,227.0976089,228.34479575,229.04438681,228.43789105,227.83462771,225.95338031
249,249,2018-12-02T17:40:00,P1,AVG,227.10939818,228.28792532,228.97372965,228.49350181,227.79946453,225.97103732
250,250,2018-12-02T17:50:00,P1,AVG,227.12513601,228.28677366,228.97474075,228.49302854,227.78687164,225.96391845
251,251,2018-12-02T18:00:00,P1,AVG,227.03065895,228.29879258,229.00815817,228.45711549,227.81454012,225.96106563
252,252,2018-12-02T18:10:00,P1,AVG,226.98057275,228.29172135,228.99494536,228.42418891,227.78466332,225.96512695
253,253,2018-12-02T18:20:00,P1,AVG,227.05872064,228.25581822,229.02016829,228.48254032,227.83584878,226.00048227
254,254,2018-12-02T18:30:00,P1,AVG,227.01853356,228.27821063,229.0145682,228.44082806,227.8205788,225.98072296
255,255,2018-12-02T18:40:00,P1,AVG,227.01205293,228.27459221,228.99859515,228.43300189,227.78504749,225.95971165
256,256,2018-12-02T18:50:00,P1,AVG,227.13307777,228.40205539,229.10364691,228.54312587,227.87627069,226.0400103
257,257,2018-12-02T19:00:00,P1,AVG,228.12129978,229.33210001,230.02296095,229.28038986,228.5583667,226.67500299
258,258,2018-12-02T19:10:00,P1,AVG,228.13517165,229.31338777,229.98880857,229.35946981,228.59952217,226.73192114
259,259,2018-12-02T19:20:00,P1,AVG,228.09862957,229.33512496,230.02202403,229.38425701,228.67815564,226.77563125
260,260,2018-12-02T19:30:00,P1,AVG,227.9999929,229.2605546,230.03099181,229.37135543,228.65704625,226.79249311
261,261,2018-12-02T19:40:00,P1,AVG,228.06753162,229.27770431,229.97339222,229.33512940000003,228.65292966,226.78542798
262,262,2018-12-02T19:50:00,P1,AVG,228.14246222,229.29185564,230.00842914,229.37960862,228.63062723,226.77868889
263,263,2018-12-02T20:00:00,P1,AVG,228.06721831,229.27039143,230.01168819,229.34663821,228.65392996,226.79296129
264,264,2018-12-02T20:10:00,P1,AVG,228.03361694,229.27581038,230.00843285,229.33945418,228.63563118,226.76694657
265,265,2018-12-02T20:20:00,P1,AVG,228.0519299,229.23903084,230.02169775,229.36957404,228.65562258,226.77741544
266,266,2018-12-02T20:30:00,P1,AVG,228.02073566,229.27995118,230.01106067,229.3788476,228.68009834,226.78935126
267,267,2018-12-02T20:40:00,P1,AVG,227.93298713,229.25157114,230.00377207,229.33469377,228.64000108,226.78235119
268,268,2018-12-02T20:50:00,P1,AVG,227.94729138,229.20358461,230.00957839,229.36185755,228.66226776,226.77593937
269,269,2018-12-02T21:00:00,P1,AVG,228.00009594,229.16950271,230.02989144,229.38781834,228.67140238,226.78443762
270,270,2018-12-02T21:10:00,P1,AVG,227.96937426,229.22984755,229.99515114,229.37309992,228.66172455,226.79741511
271,271,2018-12-02T21:20:00,P1,AVG,227.88015945,229.18433957,230.02402642,229.32943891,228.66788036,226.79834907
272,272,2018-12-02T21:30:00,P1,AVG,227.87654565,229.25406275,229.95973405,229.35123672,228.65616701,226.86020768
273,273,2018-12-02T21:40:00,P1,AVG,227.96422612,229.10641791,230.06790031,229.35834028,228.71581068,226.79436492
274,274,2018-12-02T21:50:00,P1,AVG,227.85154586,229.28789099,229.93655612,229.33463998,228.65577244,226.80927317
275,275,2018-12-02T22:00:00,P1,AVG,227.96386231,229.05523131,230.10380454,229.34027827,228.74668493,226.78054119
276,276,2018-12-02T22:10:00,P1,AVG,227.87551715,229.21646921,229.94964662,229.32330173,228.66049608,226.83890794
277,277,2018-12-02T22:20:00,P1,AVG,227.93372192,229.14286697,230.00358291,229.32193762,228.67179858,226.79566422
278,278,2018-12-02T22:30:00,P1,AVG,227.98125152,229.20286772,229.97863677,229.34286954,228.64770428,226.81356996
279,279,2018-12-02T22:40:00,P1,AVG,228.01384458,229.23253977,229.99003653,229.3308419,228.66154249,226.78439137
280,280,2018-12-02T22:50:00,P1,AVG,227.98889167,229.22273312,230.00384198,229.35419996,228.67091291,226.78493913
281,281,2018-12-02T23:00:00,P1,AVG,228.03989122,229.18190854,229.99858587,229.35000241,228.66129076,226.73405563
282,282,2018-12-02T23:10:00,P1,AVG,228.05220323,229.24403801,229.99635414,229.33181961,228.6318018,226.71810451
283,283,2018-12-02T23:20:00,P1,AVG,228.09002682,229.25771116,229.99206694,229.35759609,228.63012864,226.71875358
284,284,2018-12-02T23:30:00,P1,AVG,228.10418029,229.24901227,229.99573423,229.36349332,228.62024109,226.75367086
285,285,2018-12-02T23:40:00,P1,AVG,228.06309885,229.29819083,230.02542475,229.29627326,228.57743181,226.70508725
286,286,2018-12-02T23:50:00,P1,AVG,228.15105489,229.25528863,229.99116848,229.33853463,228.5787403,226.73242923
287,287,2018-12-03T00:00:00,P1,AVG,228.20888126,229.32873291,229.96168538,229.27085773,228.51679644,226.64749353
288,288,2018-12-03T00:10:00,P1,AVG,228.23310036,229.33544018,230.02124532,229.30337579,228.56121899,226.68715174
289,289,2018-12-03T00:20:00,P1,AVG,228.22183019,229.33837927,229.97984957,229.29420983,228.51350361,226.65804167
290,290,2018-12-03T00:30:00,P1,AVG,228.25812696,229.3267117,230.00007526,229.27874717,228.51680274,226.67186519
291,291,2018-12-03T00:40:00,P1,AVG,228.23499411,229.31916325,230.00728438,229.29720542,228.53698366,226.65880113
292,292,2018-12-03T00:50:00,P1,AVG,228.20976668,229.34818412,230.01796418,229.27177618,228.51113945,226.63038777
293,293,2018-12-03T01:00:00,P1,AVG,228.17379911,229.34663257,229.98400293,229.26272373,228.4879924,226.62927989
294,294,2018-12-03T01:10:00,P1,AVG,228.18783653,229.34281922,230.01077642,229.2696622,228.48951505,226.62748619
295,295,2018-12-03T01:20:00,P1,AVG,228.19488182,229.35419413,229.99597683,229.28125836,228.51605095,226.63012369
296,296,2018-12-03T01:30:00,P1,AVG,228.19314228,229.33506221,230.00418044,229.26040133,228.49162491,226.62668237
297,297,2018-12-03T01:40:00,P1,AVG,228.18398001,229.29173423,230.01635259,229.27129176,228.49394593,226.63146998
298,298,2018-12-03T01:50:00,P1,AVG,228.13777303,229.29886109,229.99861833,229.245209,228.47300535,226.62747538
299,299,2018-12-03T02:00:00,P1,AVG,228.18824234,229.28203354,230.01275217,229.24281369,228.46449361,226.60899971
300,300,2018-12-03T02:10:00,P1,AVG,228.09455788,229.25982226,230.02009946,229.24985968,228.51711891,226.64060206
301,301,2018-12-03T02:20:00,P1,AVG,228.10503066,229.28356056,229.97868163,229.2586583,228.50682547,226.64768046
302,302,2018-12-03T02:30:00,P1,AVG,228.17714233,229.28475429,229.99939405,229.25877668,228.54161945,226.66326148
303,303,2018-12-03T02:40:00,P1,AVG,228.13770856,229.29819507,229.99048294,229.26293393,228.50752799,226.65721675
304,304,2018-12-03T02:50:00,P1,AVG,228.14307677,229.29660804,230.02220643,229.27541479,228.51300983,226.66670988
305,305,2018-12-03T03:00:00,P1,AVG,228.08023049,229.26162583,229.99570238,229.26017604,228.52619181,226.66621236
306,306,2018-12-03T03:10:00,P1,AVG,228.12574883,229.28500543,230.02017738,229.26332906,228.53106854,226.68096715
307,307,2018-12-03T03:20:00,P1,AVG,228.15333131,229.25031769,230.01849588,229.27285854,228.57071186,226.68047394
308,308,2018-12-03T03:30:00,P1,AVG,228.0993377,229.23653,229.99368043,229.29735477,228.53345905,226.70352416
309,309,2018-12-03T03:40:00,P1,AVG,228.09720726,229.28810459,230.02575679,229.26525209,228.57523795,226.68232902
310,310,2018-12-03T03:50:00,P1,AVG,228.0645135,229.29700508,230.03622447,229.27686708,228.58860637,226.7121947
311,311,2018-12-03T04:00:00,P1,AVG,228.50008517,229.56731562,230.27016195,229.57156606,228.78493301,226.89186764
312,312,2018-12-03T04:10:00,P1,AVG,229.3061061,230.33320113,231.01655158,230.21459988,229.41570912,227.38725046
313,313,2018-12-03T04:20:00,P1,AVG,229.34666965,230.42992426,231.01929684,230.30777268,229.51308973,227.53370226
314,314,2018-12-03T04:30:00,P1,AVG,229.15728048,230.31497185,231.01312648,230.24378859,229.46957629,227.57646767
315,315,2018-12-03T04:40:00,P1,AVG,229.14634467,230.30760352,230.98747171,230.19221319,229.50816914,227.64985572
316,316,2018-12-03T04:50:00,P1,AVG,229.14091316,230.35752547,230.97998657,230.17369088,229.49116903,227.65581227
317,317,2018-12-03T05:00:00,P1,AVG,229.26883608,230.38315604,231.03797478,230.32992505,229.50415608,227.58202997
318,318,2018-12-03T05:10:00,P1,AVG,229.2532695,230.35585033,231.01185115,230.28888899,229.46590961,227.52123855
319,319,2018-12-03T05:20:00,P1,AVG,229.35306971,230.49064276,231.13131642,230.29523459,229.50614862,227.48769472
320,320,2018-12-03T05:30:00,P1,AVG,229.21947911,230.44611376,231.05241907,230.25108991,229.47424579,227.49131932
321,321,2018-12-03T05:40:00,P1,AVG,229.18692405,230.26324518,230.94914646,230.18470728,229.42026204,227.49379495
322,322,2018-12-03T05:50:00,P1,AVG,229.27058247,230.33678014,231.02763789,230.22228036,229.42291905,227.51083419
323,323,2018-12-03T06:00:00,P1,AVG,229.19425245,230.32439644,230.98646161,230.202226,229.40853298,227.46928388
324,324,2018-12-03T06:10:00,P1,AVG,229.27972248,230.32153616,230.97899676,230.20838347,229.39738026,227.4579718
325,325,2018-12-03T06:20:00,P1,AVG,229.29298582,230.34737209,231.02061926,230.17310580000003,229.35863531,227.3955562
326,326,2018-12-03T06:30:00,P1,AVG,229.27039176,230.27543624,230.99067527,230.14694467,229.32494086,227.37480919
327,327,2018-12-03T06:40:00,P1,AVG,229.28653955,230.30563935,231.00585076,230.18043285,229.34948467,227.40201979
328,328,2018-12-03T06:50:00,P1,AVG,229.34046072,230.34365998,231.01483135,230.16790663,229.38392092,227.4028111
329,329,2018-12-03T07:00:00,P1,AVG,229.3714787,230.32858478,230.99659835,230.15672715,229.37551068,227.40867032
330,330,2018-12-03T07:10:00,P1,AVG,229.2974489,230.24086147,231.01077813,230.11599845,229.34478866,227.30679655
331,331,2018-12-03T07:20:00,P1,AVG,229.30135128,230.24657645,231.00391158,230.13476433,229.30689974,227.31215141
332,332,2018-12-03T07:30:00,P1,AVG,229.26470176,230.23507201,230.99798691,230.07566043,229.29866407,227.32491596
333,333,2018-12-03T07:40:00,P1,AVG,229.26644155,230.25274278,230.99427763,230.06807784,229.27619555,227.28402151
334,334,2018-12-03T07:50:00,P1,AVG,229.28405119,230.25586308,230.99496165,230.07398553,229.27426996,227.30076154
335,335,2018-12-03T08:00:00,P1,AVG,229.21973269,230.18356471,230.98969564,230.03595631,229.26844424,227.29673372
336,336,2018-12-03T08:10:00,P1,AVG,229.29919537,230.26786671,231.02411632,230.07630010000003,229.26502128,227.33151566
337,337,2018-12-03T08:20:00,P1,AVG,229.24481192,230.21815932,231.01627621,230.05567986,229.31779985,227.32456734
338,338,2018-12-03T08:30:00,P1,AVG,229.19586118,230.17633855,231.00187449,230.0377268,229.29815819,227.32531164
339,339,2018-12-03T08:40:00,P1,AVG,229.20737401,230.23670748,230.96989118,230.02841674,229.34638645,227.35499832
340,340,2018-12-03T08:50:00,P1,AVG,229.17390596,230.12195046,231.00030909,230.0444147,229.28698959,227.31481497
341,341,2018-12-03T09:00:00,P1,AVG,229.16970804,230.1314896,231.01167448,230.06012713,229.31794771,227.38625682
342,342,2018-12-03T09:10:00,P1,AVG,229.22376373,230.17826595,231.00576206,230.04696381,229.34972166,227.44379155
343,343,2018-12-03T09:20:00,P1,AVG,229.1815472,230.29252961,231.01859456,230.02918887,229.39420956,227.47167418
344,344,2018-12-03T09:30:00,P1,AVG,229.32541862,230.30331964,231.00844454,230.10967556,229.38985483,227.46711406
345,345,2018-12-03T09:40:00,P1,AVG,229.15559037,230.23855490000005,231.03401758,230.07892989,229.45409996,227.39195836
346,346,2018-12-03T09:50:00,P1,AVG,229.14762283,230.23589511,231.02451263,230.05820436,229.43973496,227.32842498
347,347,2018-12-03T10:00:00,P1,AVG,229.15469141,230.24230099,231.00132871,230.08357788,229.44579087,227.37384025
348,348,2018-12-03T10:10:00,P1,AVG,229.20759811,230.27882937,231.00155089,230.12907324,229.44740887,227.38595167
349,349,2018-12-03T10:20:00,P1,AVG,229.19647635,230.20400848,230.99686327,230.08664851,229.41874517,227.34671858
350,350,2018-12-03T10:30:00,P1,AVG,229.17420558,230.2031845,231.0344045,230.13159175,229.44261642,227.39849623
351,351,2018-12-03T10:40:00,P1,AVG,229.18587279,230.19324295,231.00596940000003,230.09371745,229.44013063,227.36208419
352,352,2018-12-03T10:50:00,P1,AVG,229.16530150000003,230.21758924,230.98385387,230.13284658,229.43618901,227.31742708
353,353,2018-12-03T11:00:00,P1,AVG,229.11911283,230.14932887,230.99791727,230.12352174,229.43472421,227.37722327
354,354,2018-12-03T11:10:00,P1,AVG,229.2032712,230.28709779,231.02399587,230.17364128,229.48943635,227.49664399
355,355,2018-12-03T11:20:00,P1,AVG,229.25054297,230.30941523,231.00908591,230.20530393,229.50566485,227.54561351
356,356,2018-12-03T11:30:00,P1,AVG,229.20468972,230.33173531,231.01546203,230.24116444,229.4912613,227.47709434
357,357,2018-12-03T11:40:00,P1,AVG,229.25924506,230.33249807,231.0248654,230.24370502,229.52935366,227.53477292
358,358,2018-12-03T11:50:00,P1,AVG,229.21924883,230.31974445,230.98793107,230.30872963,229.48787813,227.51254862
359,359,2018-12-03T12:00:00,P1,AVG,229.12795594,230.18052927,231.00617186,230.22104415,229.51948779,227.44852163
360,360,2018-12-03T12:10:00,P1,AVG,229.20806735,230.16915544,231.04729312,230.19103354,229.56931289,227.49646215
361,361,2018-12-03T12:20:00,P1,AVG,229.14388855,230.32078715,230.95011629,230.25994385,229.50854936,227.57118165
362,362,2018-12-03T12:30:00,P1,AVG,228.96112598,230.24923952,231.03542033,230.18057003,229.53693073,227.50060306
363,363,2018-12-03T12:40:00,P1,AVG,229.26354893,230.23143026,231.01896739,230.22994084,229.59983148,227.51227144
364,364,2018-12-03T12:50:00,P1,AVG,229.27125152,230.17073359,231.04135619,230.31103603,229.58965165,227.51412892
365,365,2018-12-03T13:00:00,P1,AVG,229.03931771,230.18302043,230.99666708,230.23449213,229.54692652,227.47038905
366,366,2018-12-03T13:10:00,P1,AVG,229.04290091,230.12098968,231.01329261,230.17852628,229.5595118,227.40712643
367,367,2018-12-03T13:20:00,P1,AVG,228.92811694,230.20387746,230.956922,230.1521713,229.51506253,227.51788213
368,368,2018-12-03T13:30:00,P1,AVG,229.11088227,230.07854969,231.00690403,230.25214292,229.55143942,227.52116934
369,369,2018-12-03T13:40:00,P1,AVG,228.95135969,230.21533877,231.11237365,230.07737485,229.60781221,227.47902951
370,370,2018-12-03T13:50:00,P1,AVG,229.25375244,230.16485822,231.02663774,230.27498887,229.54036980000004,227.51766
371,371,2018-12-03T14:00:00,P1,AVG,229.08578198,230.24933922,230.93768207,230.24827206,229.47961953,227.47734015
372,372,2018-12-03T14:10:00,P1,AVG,229.10251197,230.1798352,231.00038101,230.16504145,229.55438943,227.4633811
373,373,2018-12-03T14:20:00,P1,AVG,229.13687295,230.21515957,230.98525634,230.18501576,229.54952867,227.45847883
374,374,2018-12-03T14:30:00,P1,AVG,229.10295006,230.23751891,230.98719647,230.16556611,229.52396488,227.47357838
375,375,2018-12-03T14:40:00,P1,AVG,229.23133013,230.40272865,230.97450704,230.2563139,229.45237031,227.4947053
376,376,2018-12-03T14:50:00,P1,AVG,229.22782297,230.44454325,230.97767455,230.33526583,229.43169287,227.48173088
377,377,2018-12-03T15:00:00,P1,AVG,229.29337313,230.484305,231.00704426,230.33910856,229.44118868,227.47071309
378,378,2018-12-03T15:10:00,P1,AVG,229.29286183,230.45258182,230.99405292,230.3517264,229.44551426,227.46595106
379,379,2018-12-03T15:20:00,P1,AVG,229.2792652,230.46751241,231.01254185,230.4073349,229.47552966,227.48141695
380,380,2018-12-03T15:30:00,P1,AVG,229.34536248,230.48931264,230.97931094,230.40171375,229.46328168,227.46214383
381,381,2018-12-03T15:40:00,P1,AVG,229.30483858,230.47018412,230.99473774,230.40829687,229.4562154,227.47859585
382,382,2018-12-03T15:50:00,P1,AVG,229.30650637,230.46353937,231.00021224,230.41872508,229.44529563,227.387829
383,383,2018-12-03T16:00:00,P1,AVG,229.33639421,230.50221112,230.99470917,230.42863204,229.45608102,227.43837885
384,384,2018-12-03T16:10:00,P1,AVG,229.41204645,230.52657579,230.98386322,230.43602458,229.46652637,227.45407191
385,385,2018-12-03T16:20:00,P1,AVG,229.37637213,230.54257237,230.98856715,230.43100347,229.45180794,227.48723994
386,386,2018-12-03T16:30:00,P1,AVG,229.34593232,230.53117630000003,230.98642894,230.43051869,229.47998351,227.50789104
387,387,2018-12-03T16:40:00,P1,AVG,229.39670504,230.55656805,231.00404508,230.44607874,229.53061711,227.49852737
388,388,2018-12-03T16:50:00,P1,AVG,229.39048854,230.52994074,231.02507282,230.46816927,229.54362703,227.52553532
389,389,2018-12-03T17:00:00,P1,AVG,229.37984898,230.50090069,230.99434282,230.43802253,229.52342508,227.53586421
390,390,2018-12-03T17:10:00,P1,AVG,229.41003673,230.54645166,230.99651499,230.41788481,229.51107742,227.48935441
391,391,2018-12-03T17:20:00,P1,AVG,229.36814065,230.52965654,231.00266382,230.44645148,229.50660692,227.51826891
392,392,2018-12-03T17:30:00,P1,AVG,229.39869497,230.54046398,230.96767621,230.43939164,229.48678012,227.49269309
393,393,2018-12-03T17:40:00,P1,AVG,229.38864536,230.547113,231.01535793,230.44552152,229.47132602,227.50178559
394,394,2018-12-03T17:50:00,P1,AVG,229.3708381,230.52356436,231.01292749,230.45648795,229.52975079,227.488908
395,395,2018-12-03T18:00:00,P1,AVG,229.47677649,230.53073188,230.96783826,230.46442674,229.50347644,227.5627857
396,396,2018-12-03T18:10:00,P1,AVG,229.41691207,230.52700222,231.10500434,230.54250321,229.5724852,227.60019637
397,397,2018-12-03T18:20:00,P1,AVG,230.51148569,231.58880656,231.97855292,231.31497651,230.28447735,228.23181811
398,398,2018-12-03T18:30:00,P1,AVG,230.50715276,231.60605394,232.02344598,231.36808677,230.32884141,228.26408909
399,399,2018-12-03T18:40:00,P1,AVG,230.47846902,231.56826533,232.00448525,231.34475442,230.32227406,228.2745057
400,400,2018-12-03T18:50:00,P1,AVG,230.46981752,231.61527796,232.00662929,231.36743501,230.33346863,228.26222507
